ID,Age,Gender,LicenceCountry,Yrs DL,Points,NCD,Engine cc,Ins Group,Stored,Car Age,Premium
A3959953,79,F,UK,13,8,1,1200,4,Road,1,248.88
A98194120,59,F,UK,15,0,0,1200,2,Garage,3,183.38
B70931719,78,F,UK,25,4,0,1400,2,Garage,7,207
A94141165,66,M,UK,43,0,2,1400,4,Garage,16,237.11
B25598132,24,M,UK,5,0,1,1200,6,Garage,2,195.24
A16100140,78,M,UK,50,0,2,1200,2,Garage,3,219.24
B79198457,25,F,UK,1,0,3,1600,3,Drive,13,207.69
B80113140,46,F,UK,20,8,1,1600,2,Drive,14,238.59
A94061110,28,M,UK,2,0,3,1400,6,Garage,2,209.91
A18496751,35,M,UK,9,0,3,1200,3,Drive,2,221.72
A42148216,48,M,UK,14,4,4,1200,2,Garage,3,238.51
A21249116,36,F,UK,15,0,2,1600,6,Garage,2,214.71
B65832093,33,F,UK,11,0,2,1600,5,Road,5,231.5
A70760743,54,M,UK,30,0,4,1200,5,Garage,12,251.63
A97807698,44,F,UK,17,0,1,1200,2,Road,2,211.23
A56739834,53,F,UK,4,0,4,1200,4,Drive,1,227.59
A49123076,75,F,UK,5,0,4,1200,6,Garage,1,229.56
B85350740,35,F,UK,3,8,1,1600,6,Garage,17,230.28
A89907199,69,M,UK,8,0,2,1200,3,Garage,5,210.61
B46283656,71,M,UK,7,0,2,1200,6,Garage,7,220.61
A51785282,57,M,UK,7,0,0,1600,5,Drive,2,201.86
A71838115,77,M,UK,31,0,2,1400,5,Road,13,256.3
B57103218,63,F,UK,16,0,4,1400,2,Road,2,244.39
A33552484,19,F,UK,1,0,2,1600,7,Garage,3,190.79
A84272444,30,M,UK,8,0,3,1400,3,Drive,1,219.51
B52151502,61,F,UK,41,0,3,1200,6,Garage,18,248.34
A71536886,74,M,UK,6,0,3,1200,2,Garage,2,211.06
A80583262,19,M,UK,2,0,1,1600,6,Garage,13,196.28
A11019424,45,F,UK,16,0,2,2000,5,Garage,5,218.1
A23828986,71,M,UK,49,0,0,1200,6,Garage,13,220.98
A68484904,76,F,UK,21,0,2,1600,5,Garage,3,221.75
A14890760,46,M,UK,24,0,2,1200,6,Road,5,245.39
B40104803,38,F,UK,20,0,4,1600,3,Road,5,250.6
B31236996,23,M,UK,2,0,0,1400,7,Garage,1,179.6
A68111680,75,M,UK,40,0,1,1200,2,Road,1,225.54
B50787428,52,M,UK,9,0,4,1400,3,Garage,2,227.66
B25917957,34,M,UK,5,0,3,1200,3,Garage,13,217.58
B20308242,33,M,UK,16,0,3,1200,5,Road,2,244.66
A21426710,44,M,UK,24,8,3,1200,4,Garage,2,253.9
A31257923,21,M,UK,2,0,3,1200,3,Garage,8,202.4
A68216409,43,M,UK,15,0,1,1200,4,Road,1,222.49
B1963924,50,M,UK,28,0,0,1200,4,Garage,3,200.29
B50434013,31,F,UK,10,0,2,1200,6,Garage,2,208.83
A14020419,57,F,UK,29,0,4,1400,5,Garage,4,242.16
A55772016,22,M,UK,4,0,3,1200,2,Garage,13,206.91
B19308384,27,F,UK,4,0,2,1200,3,Drive,12,207.16
A67262390,28,M,UK,6,8,4,1400,4,Garage,1,249.16
B98883795,49,M,UK,28,0,2,1200,2,Garage,3,210.88
B16490250,67,M,UK,24,0,0,1200,5,Garage,1,202.77
B7380002,53,F,UK,5,0,4,1400,4,Garage,3,223.74
A97702468,57,M,UK,16,0,0,1200,5,Garage,3,199.83
A31238610,33,M,UK,9,0,1,1400,6,Garage,1,202.46
B7235651,54,F,UK,12,0,3,1600,7,Garage,17,240.23
B77537244,39,F,UK,17,0,4,2000,3,Garage,15,238.63
A89785190,28,F,UK,5,0,3,1400,2,Garage,6,201.8
B63085985,26,M,UK,9,8,2,1400,2,Garage,19,236.97
A76700021,40,M,UK,18,0,4,1800,6,Road,4,263.2
B28910409,37,F,UK,2,0,3,1400,6,Garage,5,210.54
A10018047,41,M,UK,15,0,4,1400,4,Garage,19,247.28
B43640204,19,M,UK,1,0,2,1200,4,Road,4,206.69
B68719818,69,F,UK,47,0,2,1200,2,Garage,2,212.97
B30177402,32,M,UK,8,0,1,1200,6,Garage,1,200.5
B26958030,48,M,UK,15,0,3,1200,5,Garage,1,226.34
A52098516,68,F,UK,42,0,1,1600,3,Drive,8,221.59
B4545700,65,M,UK,3,0,4,1200,3,Road,8,244.68
B7892018,64,M,UK,14,0,2,1800,5,Road,3,241.72
A49779230,61,M,UK,29,0,0,1600,2,Drive,12,209.56
B79437367,68,M,UK,23,0,0,1400,5,Road,14,233.72
A83353365,19,F,UK,1,0,3,1200,6,Road,6,219.7
B19967795,79,F,UK,61,0,1,1600,7,Drive,1,231.48
B35593978,60,M,UK,14,4,1,1200,5,Garage,1,220.91
B90486633,63,M,UK,40,0,1,1200,2,Garage,11,212.15
A30004160,62,F,UK,40,0,4,1200,2,Garage,3,231.62
B49275747,38,M,UK,12,0,1,1200,2,Road,1,210.47
A3469857,58,M,UK,23,4,0,1200,6,Road,5,240.24
A88791524,46,F,UK,11,0,3,1200,6,Garage,7,226.75
B41731404,50,M,UK,2,0,4,1200,3,Road,1,233.74
B47801652,24,M,UK,4,0,1,1200,4,Garage,7,192.05
A75945267,59,F,UK,10,0,0,1600,6,Garage,6,198.62
A51484465,21,F,UK,4,0,4,1200,3,Garage,3,209.95
B24141686,36,F,UK,4,4,4,1200,3,Garage,18,239.59
B41935971,20,F,UK,3,0,2,1200,6,Garage,5,198.1
A1443658,42,F,UK,17,0,2,1400,2,Garage,4,203.23
A65156839,38,F,UK,16,0,1,1400,5,Garage,11,209.76
B69630807,79,F,UK,23,0,3,1200,3,Garage,2,223.74
A64188434,43,F,UK,2,4,1,1200,4,Garage,8,201.3
B86068430,20,M,UK,2,8,0,1200,5,Road,1,219.89
B96097029,77,M,UK,21,0,1,1200,5,Garage,2,213.62
B87064390,28,F,UK,8,0,1,1800,7,Road,8,225.12
B93599114,71,M,UK,23,0,1,1400,2,Garage,6,205.45
A17774508,34,M,UK,6,0,3,1400,2,Garage,16,216.81
A76968456,71,F,UK,37,0,3,1200,5,Garage,1,232.7
A53040975,29,M,UK,4,0,4,1200,5,Drive,2,230.54
A58984523,73,M,UK,17,0,0,1600,4,Road,2,219.96
B56662752,71,F,UK,17,0,1,1400,4,Road,6,228.27
B83940384,45,F,UK,22,0,0,1400,2,Road,4,205.84
A52395384,20,F,UK,2,0,4,1400,2,Garage,5,200.97
B74018631,40,M,UK,11,0,4,1400,5,Garage,12,241.97
A77356560,67,M,UK,24,0,3,1400,7,Garage,2,238.83
A127836,63,M,UK,36,0,4,1400,6,Garage,13,258.32
A57219841,27,M,UK,6,0,4,1200,6,Garage,1,226.84
B63798074,67,M,UK,8,0,1,1400,6,Garage,4,209.58
B16503895,78,M,UK,46,0,3,1600,6,Garage,12,251.86
A17233402,68,M,UK,1,0,3,1200,2,Road,18,228.85
A10506253,38,M,UK,3,0,2,1200,3,Garage,1,194.79
B88501379,54,F,UK,3,0,1,1200,5,Garage,1,190.41
B4885383,64,F,UK,24,0,3,1200,4,Drive,2,234.23
A81934836,51,F,UK,19,0,2,1200,4,Garage,9,218.14
A6899123,19,M,UK,2,0,3,1200,4,Garage,3,201.43
B55011895,48,M,UK,14,0,3,1200,2,Garage,1,213.57
B21840432,37,F,UK,17,8,2,1400,5,Garage,8,244.3
A76828018,53,F,UK,18,0,2,1400,4,Garage,1,212.39
A58166940,24,F,UK,3,0,2,1800,4,Garage,8,198.57
B99177488,45,F,UK,16,0,2,1200,6,Road,1,234.77
A65697191,31,M,UK,9,0,2,1400,4,Garage,3,208.15
B71059894,26,F,UK,3,0,0,1200,3,Garage,1,167.75
B98936809,80,F,UK,14,0,2,1200,4,Garage,10,220.1
A73633472,58,F,UK,33,0,4,1400,6,Garage,3,244.97
A38378539,34,F,UK,17,0,1,1600,6,Garage,1,204.46
A99110704,32,F,UK,2,0,1,1600,3,Road,1,197.61
A30141524,50,F,UK,25,4,4,1400,6,Garage,4,255.69
B52398315,31,M,UK,2,8,4,1400,6,Drive,1,254.6
B95309710,36,F,UK,5,0,0,1400,6,Garage,3,186.05
B57605304,44,F,UK,11,0,0,1200,3,Garage,6,186.36
A43202737,61,F,UK,31,8,0,1600,6,Road,1,250.6
B24269912,63,M,UK,30,0,3,1200,5,0,1,234.06
B26286273,62,F,UK,5,0,3,1400,2,Garage,1,204.16
A43223826,48,M,UK,22,0,3,1200,2,Garage,7,221.99
B82940495,76,F,UK,41,0,2,1200,4,Road,16,253.09
B47409500,32,M,UK,9,0,1,2000,4,Road,4,220.99
A84967531,79,F,UK,36,0,3,1400,5,Garage,7,238.9
A33668170,29,M,UK,6,0,3,1400,2,Garage,7,208.34
A9725259,36,F,UK,11,8,2,1200,5,Garage,1,234.23
A54539777,64,M,UK,18,0,1,1400,3,Garage,2,204.86
B94855982,54,F,UK,20,0,3,1200,6,Garage,17,240.82
B61437915,56,M,UK,32,0,1,1400,4,Garage,18,225.03
A63124770,34,F,UK,10,8,3,1400,5,Garage,1,243.78
A23411095,60,F,UK,30,0,0,1400,6,Drive,15,222.08
A63703673,69,F,UK,47,0,4,1800,6,Garage,7,253.64
A69825185,33,M,UK,13,0,4,1400,6,Road,11,263.4
A76130505,34,M,UK,14,8,0,1200,2,Garage,7,212.28
B83099886,31,M,UK,8,0,1,1200,5,Road,12,226.62
B44871055,74,F,UK,1,0,3,1600,3,Drive,1,206.77
B74840327,26,M,UK,3,0,1,1800,3,Garage,1,183.78
A6090706,42,F,UK,4,0,4,1200,2,Garage,1,208.48
B31415560,66,F,UK,4,0,1,1600,3,Road,2,209.74
A39606797,26,F,UK,6,0,4,1400,3,Garage,11,222.07
A18838676,49,F,UK,10,0,0,1200,2,Garage,5,180.25
B40662888,24,M,UK,4,0,0,1600,4,Garage,19,193.09
A62796535,62,M,UK,42,0,4,1600,3,Road,5,264.46
A3185230,23,F,UK,6,0,1,1600,6,Drive,10,208.2
B51623373,63,M,UK,34,8,2,1400,4,Garage,12,258.33
B13352000,72,F,UK,3,0,0,1400,3,Garage,3,178.27
B49821002,52,F,UK,35,0,1,1600,5,Garage,1,211.2
A11742737,69,F,UK,44,4,2,1400,3,Garage,3,232.75
B35112737,33,M,UK,9,0,3,1400,3,Road,12,242.02
A98028682,63,M,UK,36,0,1,1200,4,Road,4,234.95
B65121384,64,F,UK,40,0,4,1400,6,Garage,4,248.09
A35656915,72,F,UK,28,0,1,1400,7,Garage,13,225.44
B89683451,26,M,UK,1,0,4,1400,5,Garage,7,215.35
B93607528,20,M,UK,3,0,2,1200,6,Garage,5,202.1
A47690402,75,F,UK,17,0,2,1400,4,Garage,4,217.11
A18866901,65,F,UK,9,0,4,1600,7,Garage,4,239.01
B28270393,75,M,UK,9,0,0,1200,4,Drive,2,201.65
B43997565,71,M,UK,15,0,0,1200,3,Drive,1,200.66
B52733823,55,F,UK,13,0,1,1200,2,Road,15,221.27
A79599999,31,F,UK,10,8,2,1400,2,Garage,3,222.42
A68102770,35,M,UK,15,8,4,1200,6,Garage,6,266.91
A76195639,41,M,UK,22,8,0,1400,4,Garage,4,225.01
A13889609,22,M,UK,4,0,2,1400,5,Garage,4,202.7
A13000989,68,M,UK,47,0,0,1400,3,Garage,3,203.83
A89173842,80,M,UK,47,0,2,1400,3,Road,13,253.13
B2118734,73,F,UK,11,0,2,1200,3,Garage,1,206.41
B68489446,53,F,UK,5,0,3,1400,5,Garage,5,218.32
A91789720,61,M,UK,6,0,4,1200,6,Garage,1,233.36
A5700202,43,M,UK,25,0,2,1400,5,Garage,10,227.52
B22881634,39,M,UK,9,0,3,1400,2,Garage,11,217.15
A11942542,29,F,UK,5,0,0,1400,5,Garage,2,181.09
B44302488,26,F,UK,2,4,0,1200,6,Garage,12,195.88
B95281462,65,M,UK,34,0,3,1400,2,Road,6,247.87
B45211707,70,M,UK,23,0,3,1400,5,Garage,14,243.95
A21094530,45,F,UK,21,0,2,1200,2,Road,1,222.3
B75371202,46,F,UK,7,0,3,1200,4,Garage,3,214.53
A92858643,42,F,UK,4,0,1,1400,5,Garage,2,192.27
A4725016,49,F,UK,25,0,4,1200,4,Garage,13,243.22
A79671476,56,M,UK,37,0,2,1400,6,Garage,3,229.6
A41587655,57,M,UK,29,0,2,1600,2,Garage,1,212.21
B66598786,64,M,UK,3,8,2,1400,4,Road,9,256.63
B72252010,74,M,UK,23,0,0,1200,2,Road,1,211.01
B19529050,46,F,UK,6,0,4,1200,4,Garage,2,222.5
A43659265,41,F,UK,11,0,3,1400,6,Garage,1,221.8
A34783329,63,F,UK,9,4,3,1600,2,Garage,13,232.59
A52105619,62,F,UK,13,0,2,1400,2,Garage,1,201.8
A52369694,72,F,UK,13,0,0,1600,5,Road,4,218.28
B49622832,71,M,UK,49,0,2,1400,2,Garage,15,228.7
B9536761,60,F,UK,27,0,1,1200,4,Garage,2,206.66
B82916415,45,F,UK,24,0,4,1400,3,Garage,1,229.55
B63595094,46,F,UK,28,0,2,1200,2,Garage,15,215.98
A50655606,22,M,UK,5,0,2,1400,4,Garage,6,203.11
B37184727,42,M,UK,24,0,3,1200,6,Garage,4,233.87
B11018865,60,F,UK,7,0,3,1600,7,Garage,15,235.16
A10997054,79,M,UK,14,0,1,2000,7,Garage,3,218.42
A74591978,69,F,UK,26,0,2,1600,4,Garage,2,218.91
A49691952,49,M,UK,17,0,2,1600,4,Garage,1,215.97
A96481384,58,F,UK,35,0,2,1400,5,Road,11,249.41
A55228533,19,M,UK,2,0,2,1400,4,Road,10,217.81
A73061201,52,F,UK,9,0,3,1600,6,Road,15,253.97
A83049159,32,M,UK,2,0,4,1200,3,Garage,1,210.17
B74754517,74,F,UK,17,0,3,1200,5,Garage,8,232.41
B89241055,73,M,UK,26,0,1,1800,3,Drive,2,218.11
A85273501,35,M,UK,16,0,2,1200,5,Garage,11,222.33
A51114253,44,M,UK,22,0,0,1200,4,Garage,13,205.34
A74185464,58,F,UK,31,4,0,1600,4,Garage,6,215.46
B96150102,24,F,UK,6,0,4,1200,3,Drive,1,220.66
A34429716,30,M,UK,13,0,1,1200,5,Garage,1,201.44
A83177545,37,F,UK,1,0,3,1600,7,Garage,6,208.52
A56515429,51,F,UK,26,0,1,1200,4,Garage,12,213.05
A22956448,34,M,UK,5,0,0,1600,3,Road,7,204.22
B11630396,71,F,UK,28,8,3,1600,3,Garage,13,261.36
A14238261,67,F,UK,1,0,3,1200,2,Road,1,211.13
B18136657,52,F,UK,19,0,3,1200,2,Garage,10,219.86
B2187229,64,F,UK,22,0,1,1400,4,Garage,2,206.3
A59042533,65,M,UK,39,0,3,1600,6,Garage,19,254.68
B82351921,19,F,UK,2,0,4,1600,2,Garage,4,200.43
B97782262,38,F,UK,1,0,1,2000,6,Garage,2,184.6
A86825552,63,F,UK,25,0,0,1200,3,Garage,14,202.19
A90717787,53,M,UK,24,0,3,1200,3,Road,6,248.09
B49368136,78,M,UK,50,0,2,1200,2,Road,7,242.44
B7006543,33,M,UK,7,0,1,1400,2,Garage,3,187.4
B21747030,46,M,UK,9,0,2,1400,4,Garage,8,215.31
A51684260,54,F,UK,20,0,0,1200,3,Drive,6,200.78
B19577281,61,F,UK,15,0,3,1400,2,Garage,2,213.61
A72866272,62,M,UK,2,8,0,1200,6,Garage,11,219.37
A19358888,26,F,UK,1,0,3,1400,4,Garage,15,204.77
B77688571,39,F,UK,9,0,3,1400,3,Garage,3,212.16
B39570387,57,M,UK,32,4,3,1400,5,Garage,4,250.28
B24671349,49,F,UK,15,0,2,1400,5,Road,1,233.28
B25228459,45,M,UK,7,0,1,1200,3,Garage,6,196.92
A13163286,53,F,UK,36,0,1,1400,2,Road,11,226.69
A80377716,38,F,UK,11,0,1,1200,3,Drive,6,203.18
B9301673,30,M,UK,12,0,4,1200,3,Garage,9,230.39
B35877969,46,F,UK,20,0,4,1200,4,Garage,1,231.33
A59696172,21,F,UK,3,0,3,1200,4,Drive,1,207.88
A2498641,71,F,UK,4,4,0,1200,5,Drive,1,206.23
A80099881,47,F,UK,19,0,2,1600,2,Garage,6,207.29
A31011609,68,M,UK,24,0,1,1200,6,Garage,5,218.52
B46853731,59,M,UK,13,0,1,1600,6,Garage,3,212.32
A94388733,47,M,UK,6,0,3,1400,2,Garage,4,209.8
A1684159,35,M,UK,17,0,0,1200,5,Garage,15,206.02
B98435298,39,M,UK,19,0,1,1600,2,Garage,1,195.79
B42888554,68,F,UK,46,0,1,1200,2,Garage,2,202.68
A74059457,77,F,UK,40,0,4,1200,4,Garage,9,247.4
A32565675,54,F,UK,36,0,4,1200,4,Garage,6,241.31
A33936213,19,F,UK,1,0,2,1600,6,Garage,3,188.73
B681990,29,M,UK,12,0,1,1400,2,Garage,1,189.08
A18937970,45,M,UK,4,0,1,1400,6,Garage,8,204.05
A64379183,50,M,UK,2,0,4,1400,4,Garage,6,222.35
B77919773,53,M,UK,22,0,0,1200,5,Road,3,221.8
A83821531,62,M,UK,33,0,4,1600,4,Road,11,271.16
A62741040,80,M,UK,34,4,2,1200,4,Road,16,269.33
A42985178,51,M,UK,16,0,0,1600,5,Road,4,221.18
A21357006,49,M,UK,7,8,2,1200,4,Garage,16,246.1
B68532602,44,F,UK,5,0,3,1200,2,Garage,2,201.44
A53423004,32,M,UK,5,0,4,1200,2,Garage,1,212.09
A92292429,74,F,UK,38,0,2,1200,4,Garage,16,232.27
B64212479,77,F,UK,47,0,4,1200,5,Garage,2,246.06
A3253121,56,M,UK,25,0,3,1200,4,Garage,2,229.49
B11166185,69,F,UK,49,0,3,1400,3,Garage,15,239.88
A30629669,41,F,UK,19,0,2,1400,4,Garage,15,221.97
B45441727,58,F,UK,4,0,3,1200,2,Garage,9,207.47
B36963073,51,M,UK,12,0,3,1400,3,Drive,2,227.8
A29551141,47,F,UK,4,0,3,1200,4,Road,13,238.23
B31392445,37,F,UK,20,0,3,1200,6,Road,12,253.79
A73219647,74,M,UK,40,0,4,1800,7,Road,17,286.97
B39334411,71,M,UK,24,0,4,1600,4,Drive,2,250.5
A35150516,37,F,UK,5,0,3,1400,6,Drive,1,222.67
B1284054,35,F,UK,2,0,4,1600,6,Garage,3,219.17
B99894967,55,F,UK,18,8,0,1200,4,Drive,2,227.38
B78634719,78,F,UK,19,0,2,1200,6,Road,3,242.15
B22030366,78,M,UK,42,8,2,1200,4,Garage,8,257.76
B96144924,69,M,UK,11,4,3,1400,3,Garage,1,234.06
A78067534,47,M,UK,17,0,0,1800,4,Garage,1,196.23
A86618796,29,M,UK,6,0,3,1600,3,Garage,3,211.21
B97024362,44,M,UK,1,0,2,1400,5,Garage,18,208.35
B52372485,80,F,UK,15,0,4,1200,5,Drive,1,244.43
A50333066,54,F,UK,11,0,0,1800,7,Garage,3,198.92
A81622819,28,F,UK,1,0,3,1400,6,Garage,10,206.77
A30414520,53,M,UK,6,8,0,1400,3,Road,6,234.43
B51576861,40,F,UK,12,0,2,1200,6,Drive,5,222.73
B62935483,34,F,UK,6,0,2,1400,3,Road,19,230.61
B60619134,76,F,UK,4,0,2,1400,6,Garage,11,216.65
A74611227,55,F,UK,19,4,1,1200,6,Garage,3,222.69
B39783381,19,F,UK,1,0,4,1600,3,Garage,7,202.69
A11994202,71,M,UK,22,0,2,1600,7,Drive,3,238.06
A59779140,52,F,UK,3,0,4,1200,3,Garage,1,213.3
A52959461,67,F,UK,41,0,3,1600,4,Garage,7,236.32
A18817838,58,F,UK,13,0,1,1400,7,Garage,1,207.97
A73865289,66,F,UK,47,0,1,1400,3,Road,1,227.99
B96794244,33,F,UK,16,0,2,1200,3,Garage,11,211.05
B28776162,32,F,UK,11,0,2,1200,5,Drive,13,224.22
B79962234,80,M,UK,28,0,2,1600,6,Road,13,258.89
A12862598,51,M,UK,6,8,2,1400,3,Garage,3,231.72
B51169633,42,M,UK,9,0,3,1200,3,Garage,12,223.18
B40309299,39,F,UK,6,0,4,1400,5,Garage,16,236.12
B81363668,48,M,UK,16,8,0,2400,4,Road,1,244.02
B68650292,22,F,UK,4,0,4,1600,5,Drive,1,224.97
B70923747,19,F,UK,1,0,2,1200,3,Garage,3,178.05
A30459322,53,F,UK,23,0,4,1800,5,Road,1,258.58
A19917770,33,M,UK,1,0,2,1600,5,Road,5,216.32
B87870350,55,Male,UK,9,0,1,1600,5,Garage,4,207.18
B326377,19,M,UK,1,0,2,1200,2,Garage,2,175.85
A11068090,64,F,UK,22,0,0,1400,2,Drive,10,201.46
B15929482,71,M,UK,6,0,4,1200,6,Garage,6,238.58
A60304203,60,F,UK,14,0,1,1400,6,Garage,2,207.58
A51259777,30,F,UK,12,0,2,1200,2,Road,13,224.18
B10295385,18,F,UK,1,0,4,1400,6,Garage,2,206.83
A6323956,29,F,UK,7,0,0,1200,5,Garage,9,188.62
B17166421,32,F,UK,4,0,4,1600,4,Road,17,249.79
B58598029,38,M,UK,19,8,0,1800,7,Garage,1,229.55
B6524440,18,M,UK,1,0,3,1200,3,Garage,11,198.02
B95267945,75,M,UK,24,0,3,1400,3,Garage,2,228.43
A42827848,74,M,UK,22,0,2,1400,5,Garage,8,229.24
A45980317,75,F,UK,16,0,2,1200,6,Drive,14,237.26
A82644498,76,F,UK,35,0,1,2000,5,Garage,1,215.35
A63921459,40,M,UK,18,8,4,1600,5,Garage,3,266.05
A11680136,26,F,UK,8,0,3,1200,2,Road,7,224.99
A42177561,67,M,UK,18,4,0,1400,5,Garage,17,227.37
A11306512,52,F,UK,24,0,3,1200,2,Garage,4,216.93
A6810185,63,F,UK,46,0,2,1200,6,Garage,2,226.71
A56503001,46,M,UK,27,0,4,1200,6,Garage,6,247.14
A39163522,70,M,UK,46,0,4,1800,3,Garage,2,244.34
A8903324,63,M,UK,30,0,0,1200,6,Garage,13,216.1
A12441692,30,M,UK,4,0,3,1400,6,Garage,2,216.01
B7108628,57,M,UK,40,0,3,1400,6,Garage,18,252.37
B22933871,45,F,UK,14,0,1,1400,4,Road,1,219.07
A5126613,74,M,UK,54,0,4,1200,3,Garage,3,244.84
A32002774,57,F,UK,33,0,1,1200,6,Drive,1,220.46
A30568862,50,M,UK,20,0,1,1400,6,Garage,1,212.17
B96078116,78,M,UK,49,0,4,1200,2,Garage,4,239.88
A85107710,54,M,UK,18,8,3,1600,7,Road,1,281.34
B47225215,66,M,UK,20,0,3,1200,3,Garage,2,225.18
B49390374,56,M,UK,15,0,2,1200,5,Garage,15,228.78
A57845300,56,F,UK,6,0,4,1200,2,Garage,6,218.03
A41817882,70,M,UK,37,0,3,1400,3,Garage,5,233.74
B6695601,55,M,UK,19,0,1,1600,5,Garage,5,213.96
A44348600,62,M,UK,29,0,0,1600,2,Garage,5,196.09
A6003176,61,M,UK,36,0,1,1400,7,Road,3,242.12
A73841569,67,F,UK,16,0,4,1400,6,Garage,3,240.33
A17214820,46,M,UK,3,0,2,1200,2,Garage,2,191.71
A23789855,23,F,UK,6,0,1,1600,6,Garage,14,203.4
B76651260,52,F,UK,32,0,0,1400,5,Drive,4,210.22
B54010958,55,F,UK,30,0,1,1400,7,Garage,2,215.03
B21909689,60,M,UK,4,0,2,1200,2,Drive,1,203.34
B10099901,50,F,UK,4,8,0,1200,4,Drive,4,216.19
B95481430,52,M,UK,21,0,3,1200,2,Drive,2,226.26
A42399500,73,F,UK,27,0,4,1800,4,Garage,1,239.45
B69297054,56,M,UK,23,0,0,1200,6,Road,1,223.43
A73890630,80,M,UK,23,0,4,1400,6,Garage,3,248.65
B76670454,80,M,UK,10,0,2,1400,4,Garage,1,214.98
B18591286,53,F,UK,16,0,2,1400,7,Garage,1,218.91
A96349472,65,M,UK,24,0,2,1400,3,Garage,1,216.49
A84849147,55,F,UK,29,0,0,1200,6,Road,8,226.74
A48717552,43,F,UK,7,0,4,1600,2,Road,15,245.79
B88673477,32,F,UK,5,0,4,1800,7,Garage,2,227.62
B83733097,76,M,UK,9,0,0,1200,6,Garage,4,200.76
B72344504,69,F,UK,5,0,2,1400,2,Garage,7,199.81
B27174045,32,F,UK,7,8,4,1400,5,Garage,8,256.04
B89038244,32,M,UK,12,0,2,1400,4,Garage,1,209.11
A76793399,76,M,UK,28,8,1,1200,3,Road,2,255.67
B85989008,57,F,UK,22,0,3,1400,2,Garage,5,218.54
B64599096,75,M,UK,16,8,1,1400,4,Garage,5,238.09
B88041980,37,F,UK,2,0,2,1200,4,Road,3,212.77
B98382668,24,F,UK,6,0,0,1600,5,Garage,5,184.11
B16345232,78,F,UK,45,0,1,1400,3,Garage,3,210.58
A52019285,21,M,UK,2,0,1,1400,2,Road,6,196.16
A84797008,56,F,UK,39,0,2,1200,5,Garage,2,222.02
A21266427,72,F,UK,33,0,1,1400,4,Road,2,230.49
A72163674,47,M,UK,10,0,4,1400,4,Garage,10,237.93
A92265170,68,F,UK,7,4,3,1400,7,Garage,1,237.62
A80172008,56,F,UK,16,0,1,1200,5,Garage,3,205.69
A2212350,57,M,UK,4,0,0,1400,6,Garage,1,190.35
B75781931,78,M,UK,42,0,2,1200,2,Drive,1,224.25
B1450093,38,M,UK,17,0,2,1800,6,Drive,1,227.93
B50274538,41,M,UK,3,0,1,1200,5,Drive,13,209.81
B25730187,25,M,UK,7,0,1,1200,4,Road,1,212.05
A98833280,77,M,UK,2,0,3,1600,4,Garage,4,214.87
B33019330,32,M,UK,8,0,1,1400,6,Garage,5,204.47
B68292348,25,F,UK,2,0,4,1200,2,Road,3,220.39
A17509295,38,F,UK,13,0,2,1400,6,Garage,6,216.53
B98896396,65,F,UK,28,0,3,1200,2,Garage,1,217.55
A42902847,42,F,UK,10,0,1,1400,2,Road,2,207.39
A84546837,48,F,UK,2,0,4,1400,6,Garage,2,220.23
A44248411,58,F,UK,40,0,2,1400,4,Garage,9,225.9
B40158261,61,M,UK,21,8,1,1800,4,Garage,1,236.67
A39700364,56,M,UK,31,0,2,1400,5,Garage,5,227.36
A33809343,61,F,UK,6,0,2,1200,5,Road,1,226.93
A90439381,54,M,UK,24,0,1,1200,6,Garage,18,227.08
B73200148,34,F,UK,12,0,0,1400,2,Garage,1,176.35
A54520105,40,F,UK,8,8,1,1600,3,Garage,8,222.75
A77809371,77,M,UK,60,0,4,1800,5,Garage,13,262.84
A52177098,70,F,UK,29,0,3,1200,4,Garage,1,227.66
A25408390,66,F,UK,36,0,3,1200,4,Garage,4,231.32
A23039803,38,F,UK,15,0,4,1600,5,Road,9,258.31
B54137643,43,F,UK,1,4,4,1600,6,Garage,6,231
B365389,52,F,UK,30,0,0,1200,5,Drive,4,208.93
A23056236,31,M,UK,5,0,0,1200,6,Garage,11,194.49
B98686380,40,F,UK,6,0,4,1600,3,Garage,14,228.58
A80244006,32,M,UK,2,0,3,1400,7,Road,2,233.04
B9431262,67,F,UK,31,0,4,1600,7,Road,1,266.74
A24145454,42,F,UK,1,0,4,1600,5,Garage,16,223.05
A75954535,74,M,UK,6,0,4,1400,3,Road,12,255.24
A41551681,75,F,Ireland,14,0,4,1400,4,Garage,2,233.96
B45825325,53,F,UK,4,0,4,1400,6,Garage,15,236.96
B86732988,72,F,UK,2,0,0,1600,7,Road,2,206.19
B86473253,67,F,UK,24,0,1,1200,4,Garage,2,206.6
A52751778,70,M,UK,22,4,4,1800,4,Garage,2,255.61
A58772800,27,F,UK,2,0,0,1200,2,Garage,2,160.2
B93132112,68,M,UK,11,0,4,1200,6,Road,10,266.28
A29722075,18,F,UK,1,0,1,1400,5,Road,1,193.6
A7972778,58,M,UK,9,0,3,1200,3,Garage,20,232.16
B16637704,35,M,UK,1,0,3,1400,7,Garage,10,214.61
B12830361,72,M,UK,30,4,4,1200,4,Garage,2,256.29
B8836314,18,F,UK,1,0,4,1400,6,Garage,3,207.63
B4303735,71,M,UK,54,0,0,1200,3,Garage,1,202.91
B69877585,21,M,UK,1,0,0,1400,4,Road,6,189.86
